x,y
http://www.wikidata.org/entity/Q972799,-0540-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3905866,-0539-01-01T00:00:00Z
http://www.wikidata.org/entity/Q972799,-0543-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1397574,-0545-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11920654,-0548-01-01T00:00:00Z
http://www.wikidata.org/entity/Q63114356,-0508-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27048570,-0545-01-01T00:00:00Z
http://www.wikidata.org/entity/Q40889183,-0545-01-01T00:00:00Z
http://www.wikidata.org/entity/Q427706,-0480-01-01T00:00:00Z
http://www.wikidata.org/entity/Q32858016,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3555985,-0479-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1232450,-0487-01-01T00:00:00Z
http://www.wikidata.org/entity/Q755187,-0489-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16845943,-0479-01-01T00:00:00Z
http://www.wikidata.org/entity/Q241132,-0499-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11921041,-0490-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3698319,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3704810,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3742722,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3748280,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11916550,-0492-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3838953,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3846398,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3983959,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4102406,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5120160,-0499-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4691421,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12875545,-0492-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5662144,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5701340,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5792019,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6482651,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6988194,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7186040,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7226306,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11014160,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11905737,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11910970,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11916419,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11921050,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11925493,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11931075,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11936395,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11938705,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11939983,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12099240,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12876261,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12876511,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12883279,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12901192,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16132337,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16684088,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18670007,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18697193,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19970392,-0499-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19632139,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19959378,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20005212,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24282689,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75521912,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q24937935,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29520046,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30277457,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q40214669,-0499-01-01T00:00:00Z
http://www.wikidata.org/entity/Q42142786,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88388532,-0478-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95676027,-0475-01-01T00:00:00Z
http://www.wikidata.org/entity/Q70880521,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q76715984,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q76727752,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q77049603,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q78713385,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83758607,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106510479,-0478-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106584208,-0479-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108730395,-0479-01-01T00:00:00Z
http://www.wikidata.org/entity/Q350517,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q634870,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q685099,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1226872,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1235175,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1240680,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109268775,-0480-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2454301,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2712682,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3571039,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3854655,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3955179,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5211993,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9003897,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q755187,-0459-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11906232,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11917920,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11922035,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955356,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110297846,-0490-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15078686,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106312441,-0497-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16190885,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17095447,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17155461,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106351469,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107015110,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19997967,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109690630,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q112109676,-0500-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10264223,-0464-01-01T00:00:00Z
http://www.wikidata.org/entity/Q313731,-0475-01-01T00:00:00Z
http://www.wikidata.org/entity/Q81639388,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q82016294,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q82252422,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16177979,-0329-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15623045,-0331-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5016897,-0342-01-01T00:00:00Z
http://www.wikidata.org/entity/Q87469278,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q221497,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q405969,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q933833,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q992257,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1584194,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11907040,-0341-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3395882,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3558543,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91262056,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3618675,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3720309,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5182668,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5332381,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5732548,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7184617,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2616294,-0356-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96515949,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11931194,-0347-01-01T00:00:00Z
http://www.wikidata.org/entity/Q9287729,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10396005,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98923925,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11919710,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11931866,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11944092,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11955841,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q12899848,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106521688,-0395-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106521752,-0395-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106521906,-0395-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16190048,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16190966,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105691169,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4894718,-0363-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20003077,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20006631,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20101832,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q39048280,-0333-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111240881,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16330576,-0360-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2329246,-0379-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5131686,-0379-01-01T00:00:00Z
http://www.wikidata.org/entity/Q37630416,-0349-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15891453,-0371-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7807008,-0379-01-01T00:00:00Z
http://www.wikidata.org/entity/Q533311,-0390-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3608942,-0387-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19999357,-0371-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3876106,-0387-01-01T00:00:00Z
http://www.wikidata.org/entity/Q53673104,-0339-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17321434,-0375-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16331569,-0380-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1215414,-0398-01-01T00:00:00Z
http://www.wikidata.org/entity/Q272411,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q518039,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3677001,-0397-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1749928,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1986160,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2121136,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5130554,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15981019,-0389-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11942851,-0398-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11925651,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19551067,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q40417993,-0393-01-01T00:00:00Z
http://www.wikidata.org/entity/Q85742925,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q88771621,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q40202761,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96278315,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97593227,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98084384,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q98741692,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q50288355,-0399-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101241171,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104243633,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105626193,-0349-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104708267,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105119572,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105295911,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105694345,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105882911,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105955564,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106193370,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110831061,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q114289474,-0347-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111244766,-0350-01-01T00:00:00Z
http://www.wikidata.org/entity/Q314364,-0329-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106045510,-0362-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2927235,-0329-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1246563,-0333-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3006635,-0335-01-01T00:00:00Z
http://www.wikidata.org/entity/Q77200178,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5759141,-0336-01-01T00:00:00Z
http://www.wikidata.org/entity/Q80801134,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30275341,-0315-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27052,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60687867,-0315-01-01T00:00:00Z
http://www.wikidata.org/entity/Q53673337,-0324-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59180,-0322-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97620915,-0306-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106947982,-0310-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105737378,-0321-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106509798,-0322-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109567661,-0325-01-01T00:00:00Z
http://www.wikidata.org/entity/Q174380,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q216072,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q331139,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q346767,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q346780,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q391432,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q403400,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q434811,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q554362,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q559151,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q586044,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q606549,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q609147,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q619182,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q628944,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q706089,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q710292,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q724800,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q726892,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q898185,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q905878,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q933860,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q938462,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1057352,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1090478,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q189971,-0301-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1234881,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1236122,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1236554,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1249758,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1354573,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1362266,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1491511,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1592862,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q585711,-0301-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1616998,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1746061,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1811393,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1990018,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2635886,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2737977,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2743748,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2749849,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2759424,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2980452,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q112299587,-0329-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3558571,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3561546,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3624248,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3640496,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q604360,-0303-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3663105,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3714438,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3842153,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3858939,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4223358,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4280982,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4949493,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5697818,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6524969,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6710208,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5715296,-0301-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7413126,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7807000,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7205037,-0301-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11827665,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11905548,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11906650,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11906748,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11912544,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11917291,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11917490,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11921165,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11925328,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11935174,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11936374,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11939090,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11951533,-0300-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4791030,-0311-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1541672,-0315-01-01T00:00:00Z
http://www.wikidata.org/entity/Q581930,-0321-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11010208,-0312-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2616294,-0322-01-01T00:00:00Z
http://www.wikidata.org/entity/Q317947,-0325-01-01T00:00:00Z
http://www.wikidata.org/entity/Q205556,-0326-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1230857,-0327-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4893614,-0324-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20102262,-0320-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30275341,-0311-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16190879,-0325-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59180,-0413-01-01T00:00:00Z
http://www.wikidata.org/entity/Q64949656,-0420-01-01T00:00:00Z
http://www.wikidata.org/entity/Q91121879,-0404-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106344932,-0404-01-01T00:00:00Z
http://www.wikidata.org/entity/Q115516210,-0404-01-01T00:00:00Z
http://www.wikidata.org/entity/Q100347483,-0419-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107351517,-0415-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106299847,-0420-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109268742,-0420-01-01T00:00:00Z
http://www.wikidata.org/entity/Q83964832,-0450-01-01T00:00:00Z
http://www.wikidata.org/entity/Q105290,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q189725,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q189971,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q202001,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q216822,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q288467,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q334090,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q353469,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q365097,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q405969,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q444459,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q450585,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q473421,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q526843,-0400-01-01T00:00:00Z
http://www.wikidata.org/entity/Q530891,-0400-01-01T00:00:00Z
